State,ST_CEN_CD,District Name,DISTRICT,DT_CEN_CD,Category,Indicator,NFHS 5,NFHS 4
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Anaemia among Children and Women,All women age 15-19 years who are anaemic (%),45,43.2
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Anaemia among Children and Women,All women age 15-49 years who are anaemic (%),50.3,46.1
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Anaemia among Children and Women,Children age 6-59 months who are anaemic ,64.5,47.3
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Anaemia among Children and Women,Nonpregnant women age 15-49 years who are anaemic ,50.5,46.6
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Anaemia among Children and Women,Pregnant women age 15-49 years who are anaemic,44,35.7
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Blood Sugar Level among men,Male Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.5,0
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Blood Sugar Level among men,Male Blood sugar level  very high (>160 mg/dl) (%),5.2,0
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Blood Sugar Level among men,MaleBlood sugar level  high (141-160 mg/dl) (%),5.4,0
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Blood Sugar Level among women,Female Blood sugar level  high (141-160 mg/dl) (%),5,0
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Blood Sugar Level among women,Female Blood sugar level  high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11,0
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Blood Sugar Level among women,Female Blood sugar level  very high (>160 mg/dl) (%),4.4,0
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Characteristics of Women,Women who are literate (%),86.2,0
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Characteristics of Women,Women with 10 or more years of schooling (%),45.7,44.7
Maharashtra,27,Ahmednagar,Ahmadnagar_26,26,Child Feeding Practices and Nutritional Status of Children,Breastfeeding children age 6-23 months receiving an adequate diet (%),11.6,3.9
